question_id,answers,paragraph_id
37563,[],8159
37564,[],8159
37565,[],8159
37566,[],8159
37567,[],8159
37568,['A Theory of Justice'],8160
37569,['revolutionary ideology'],8160
37570,[],8160
37571,[],8160
37572,[],8160
37573,[],8160
37574,['Communism'],8161
37575,['pragmatic approach'],8161
37576,['Charles W. Mills'],8161
37577,['Carole Patemen'],8161
37578,[],8161
37579,[],8161
37580,[],8161
37581,[],8161
37582,[],8161
37583,['A Theory of Justice'],8162
37584,['1971'],8162
37585,['Robert Nozick'],8162
37586,[],8162
37587,[],8162
37588,[],8162
37589,[],8162
37590,[],8162
37591,"['Frankfurt School,']",8163
37592,['Freudian'],8163
37593,['Guy Debord'],8163
37594,[],8163
37595,[],8163
37596,[],8163
37597,[],8163
37598,['The liberal-communitarian debate'],8164
37599,['greater local control'],8164
37600,['policies which encourage the growth of social capital'],8164
37601,[],8164
37602,[],8164
37603,[],8164
37604,[],8164
37605,['the end of the 20th century'],8165
37606,['The resurgent republican movement'],8165
37607,['The capability approach'],8165
37608,[],8165
37609,[],8165
37610,[],8165
37611,[],8165
37612,['about 900 kilometres (560 mi)'],8166
37613,['Kingston'],8166
37614,"['1,796']",8166
37615,"['1,412 kilometres (877 mi)']",8166
37616,[],8166
37617,[],8166
37618,[],8166
37619,[],8166
37620,['a convict penal settlement'],8167
37621,['8 June 1856'],8167
37622,['Pitcairn Island'],8167
37623,['1913'],8167
37624,[],8167
37625,['1786'],8168
37626,['John Call'],8168
37627,['Empress Catherine II of Russia'],8168
37628,[],8168
37629,[],8168
37630,[],8168
37631,['1794'],8169
37632,['it was too remote and difficult for shipping and too costly to maintain'],8169
37633,['February 1805'],8169
37634,['200'],8169
37635,[],8169
37636,[],8169
37637,[],8169
37638,[],8169
37639,['the British government'],8170
37640,['the gallows'],8170
37641,"['6,458']",8170
37642,[],8170
37643,[],8170
37644,[],8170
37645,['Tahitians and the HMS Bounty mutineers'],8171
37646,['the Pitcairn Islands'],8171
37647,['193'],8171
37648,['farming and whaling industries'],8171
37649,[],8171
37650,[],8171
37651,[],8171
37652,['1901'],8172
37653,['World War II'],8172
37654,"['Australian, New Zealand and United States servicemen']",8172
37655,['February 1944'],8172
37656,[],8172
37657,[],8172
37658,[],8172
37659,[],8172
37660,['Financial problems and a reduction in tourism'],8173
37661,['greater welfare benefits'],8173
37662,['68%'],8173
37663,[],8173
37664,[],8173
37665,[],8173
37666,[],8173
37667,[],8173
37668,['South'],8174
37669,['29°02′S 167°57′E\ufeff / \ufeff29.033°S 167.950°E\ufeff / -29.033; 167.950'],8174
37670,['Mount Bates'],8174
37671,['Phillip Island'],8174
37672,[],8174
37673,[],8174
37674,[],8174
37675,[],8174
37676,[],8174
37677,['cliff faces'],8175
37678,['Slaughter Bay and Emily Bay'],8175
37679,['by ship'],8175
37680,['Cascade Bay'],8175
37681,['Anson and Ball Bays'],8175
37682,[],8175
37683,[],8175
37684,[],8175
37685,[],8175
37686,['subtropical rain forest'],8176
37687,['5 km2'],8176
37688,[],8176
37689,[],8176
37690,[],8176
37691,['land'],8177
37692,['hunting and persecution as agricultural pests'],8177
37693,['mammals'],8177
37694,['common blackbirds and crimson rosellas'],8177
37695,[],8177
37696,[],8177
37697,[],8177
37698,[],8177
37699,[],8177
37700,['The providence petrel'],8178
37701,"['the white-necked petrel, Kermadec petrel']",8178
37702,['the whale bird'],8178
37703,[],8178
37704,['Cetaceans'],8179
37705,['1956'],8179
37706,['Southern right whales'],8179
37707,[],8179
37708,[],8179
37709,[],8179
37710,[],8179
37711,['Rev G. H. Nobbs'],8180
37712,['30'],8180
37713,[],8180
37714,[],8180
37715,[],8180
37716,[],8180
37717,['18th-century English and Tahitian'],8181
37718,['The Norfuk language'],8181
37719,[],8181
37720,[],8181
37721,[],8181
37722,['Norfolk Island'],8182
37723,['three years'],8182
37724,[],8182
37725,[],8182
37726,[],8182
37727,['nine'],8183
37728,"['a ""weighted first past the post system""']",8183
37729,['Executive'],8183
37730,"['Minister for Tourism, Industry and Development']",8183
37731,[],8183
37732,[],8183
37733,['two'],8184
37734,['a local council'],8184
37735,['December 2006'],8184
37736,['significant disruption'],8184
37737,[],8184
37738,[],8184
37739,[],8184
37740,['they would also be covered by Australian welfare schemes such as Centrelink and Medicare'],8185
37741,['Australian income tax'],8185
37742,[],8185
37743,[],8185
37744,[],8185
37745,[],8185
37746,['8 May 2015'],8186
37747,['912'],8186
37748,['68%'],8186
37749,['Lisle Snell'],8186
37750,['overwhelmingly supported by the people of Norfolk Island'],8186
37751,[],8186
37752,[],8186
37753,['colony acquired by settlement'],8187
37754,['Australia'],8187
37755,['High Court of Australia'],8187
37756,[],8187
37757,[],8187
37758,[],8187
37759,[],8187
37760,[],8187
37761,['immigration'],8188
37762,['2012'],8188
37763,['pass a police check and be able to pay into the local health scheme'],8188
37764,['1 July 2016'],8188
37765,[],8188
37766,[],8188
37767,[],8188
37768,['automatic right of residence'],8189
37769,['a passport'],8189
37770,['Australian Migration Zone'],8189
37771,[],8189
37772,[],8189
37773,[],8189
37774,[],8189
37775,[],8190
37776,['Norfolk Island Hospital'],8191
37777,['travel insurance'],8191
37778,['mainland Australia'],8191
37779,['the Royal Australian Air Force'],8191
37780,[],8191
37781,[],8191
37782,[],8191
37783,[],8191
37784,['health and infrastructure'],8192
37785,['fish'],8192
37786,['oil and gas deposits'],8192
37787,['25'],8192
37788,[],8192
37789,[],8192
37790,[],8192
37791,[],8192
37792,['Australian federal taxes'],8193
37793,['for a financial bailout from the federal government'],8193
37794,"['July 1, 2016']",8193
37795,['social'],8193
37796,[],8193
37797,[],8193
37798,[],8193
37799,[],8193
37800,['2532'],8194
37801,['2500'],8194
37802,['Norfolk TV'],8194
37803,['.nf'],8194
37804,[],8194
37805,[],8194
37806,[],8194
37807,[],8194
37808,['Kingston and Cascade'],8195
37809,['by whaleboats towed by launches'],8195
37810,['on the leeward side of the island'],8195
37811,[],8195
37812,[],8195
37813,[],8195
37814,[],8195
37815,['1770'],8196
37816,['1761'],8196
37817,['1185'],8196
37818,[],8196
37819,[],8196
37820,[],8196
37821,[],8196
37822,['1744'],8197
37823,['Catholics'],8197
37824,['1747'],8197
37825,"[""TCD's Historical Club""]",8197
37826,['1748'],8197
37827,[],8197
37828,[],8197
37829,[],8197
37830,['Lord Chesterfield'],8198
37831,[],8198
37832,[],8198
37833,[],8198
37834,['Richard Hurd'],8199
37835,['political reasons'],8199
37836,['L. Bol.'],8199
37837,[],8199
37838,[],8199
37839,[],8199
37840,['25 February 1757'],8200
37841,"['nearly 400,000']",8200
37842,['640 pages'],8200
37843,['1812'],8200
37844,['David Hume'],8200
37845,[],8200
37846,[],8200
37847,[],8200
37848,[],8200
37849,['Annual Register'],8201
37850,['political'],8201
37851,['1766'],8201
37852,['1789'],8201
37853,['Philip Magnus'],8201
37854,[],8201
37855,[],8201
37856,[],8201
37857,[],8201
37858,[],8201
37859,['Single-speech Hamilton'],8202
37860,['1765'],8202
37861,[],8202
37862,[],8202
37863,[],8202
37864,[],8202
37865,['the king'],8203
37866,['Thoughts on the Cause of the Present Discontents of 23 April 1770'],8203
37867,[],8203
37868,[],8203
37869,[],8203
37870,[],8203
37871,['Ireland'],8204
37872,['Bristol'],8204
37873,['May 1778'],8204
37874,['trading'],8204
37875,[],8204
37876,[],8204
37877,[],8204
37878,['America'],8205
37879,['four'],8205
37880,['thousands of miles'],8205
37881,['the mountains'],8205
37882,[],8205
37883,[],8205
37884,[],8205
37885,[],8205
37886,['1704'],8206
37887,['Whiggism'],8206
37888,['1684'],8206
37889,['the devil'],8206
37890,[],8206
37891,[],8206
37892,[],8206
37893,['1770'],8207
37894,['1782'],8207
37895,['New York and Pennsylvania'],8207
37896,['appalled'],8207
37897,['1776'],8207
37898,[],8207
37899,[],8207
37900,['HM Treasury'],8208
37901,[],8208
37902,[],8208
37903,[],8208
37904,[],8208
37905,['democratic'],8209
37906,['the upper classes'],8209
37907,[],8209
37908,[],8209
37909,['1786'],8210
37910,['Bengal'],8210
37911,['two decades'],8210
37912,['the Commons Select Committee on East Indian Affairs'],8210
37913,[],8210
37914,[],8210
37915,[],8210
37916,['4 April 1786'],8211
37917,['Article of Charge of High Crimes and Misdemeanors'],8211
37918,['House of Lords'],8211
37919,[],8211
37920,[],8211
37921,[],8211
37922,['King Louis XVI'],8212
37923,['Charles-Jean-François Depont'],8212
37924,['9 February 1790'],8212
37925,[],8212
37926,[],8212
37927,[],8212
37928,[],8212
37929,['the Glorious Revolution of 1688'],8213
37930,['Englishmen'],8213
37931,"['universal ""Rights of Men""']",8213
37932,[],8213
37933,[],8213
37934,[],8213
37935,['Reflections on the Revolution in France'],8214
37936,['1790'],8214
37937,['Pierre-Gaëton Dupont'],8214
37938,['June 1791'],8214
37939,[],8214
37940,[],8214
37941,['kings'],8215
37942,['priests'],8215
37943,['with respect'],8215
37944,['duty'],8215
37945,[],8215
37946,[],8215
37947,[],8215
37948,['Marie-Antoinette'],8216
37949,['she burst into tears'],8216
37950,[],8216
37951,[],8216
37952,['Louis XVI'],8217
37953,['Whig'],8217
37954,['Whigs'],8217
37955,['Whig'],8217
37956,[],8217
37957,[],8217
37958,[],8217
37959,['Thomas Paine'],8218
37960,['Mary Wollstonecraft'],8218
37961,[],8218
37962,[],8218
37963,[],8218
37964,[],8218
37965,[],8218
37966,['April 1791'],8219
37967,['Jean-Jacques Rousseau'],8219
37968,['1766–7'],8219
37969,['David Hume'],8219
37970,[],8219
37971,[],8219
37972,[],8219
37973,[],8219
37974,[],8219
37975,['French'],8220
37976,['fourteen and fifteen years'],8220
37977,[],8220
37978,[],8220
37979,[],8220
37980,['5 June 1791'],8221
37981,['French constitution'],8221
37982,['Fox'],8221
37983,[],8221
37984,[],8221
37985,[],8221
37986,['the Whig party'],8222
37987,[],8222
37988,[],8222
37989,[],8222
37990,[],8222
37991,[],8222
37992,['Francis Basset'],8223
37993,['Charles Burney'],8223
37994,[],8223
37995,[],8223
37996,[],8223
37997,[],8223
37998,['William Windham'],8224
37999,['royalist'],8224
38000,['Henry Dundas'],8224
38001,['revolutionary France'],8224
38002,[],8224
38003,[],8224
38004,[],8224
38005,[],8224
38006,['France'],8225
38007,['Remarks on the Policy of the Allies with Respect to France'],8225
38008,[],8225
38009,[],8225
38010,[],8225
38011,['August 1794'],8226
38012,['Beaconsfield'],8226
38013,"['£2,500']",8226
38014,[],8226
38015,[],8226
38016,['Letters on a Regicide Peace'],8227
38017,['October 1796'],8227
38018,['Individuality'],8227
38019,['negotiations for peace with France by the Pitt government'],8227
38020,[],8227
38021,[],8227
38022,[],8227
38023,['France'],8228
38024,['the revolutionaries governing her'],8228
38025,[],8228
38026,[],8228
38027,[],8228
38028,['Pitt'],8229
38029,['Samuel Whitbread'],8229
38030,['Arthur Young'],8229
38031,['Thoughts and Details on Scarcity'],8229
38032,[],8229
38033,[],8229
38034,[],8229
38035,['Protestant'],8230
38036,['Indianism'],8230
38037,['March 1796'],8230
38038,['Jacobinism'],8230
38039,[],8230
38040,[],8230
38041,[],8230
38042,[],8230
38043,['property'],8231
38044,['property'],8231
38045,['all subjects'],8231
38046,[],8231
38047,[],8231
38048,[],8231
38049,['Philip Francis'],8232
38050,['passion'],8232
38051,['William Windham'],8232
38052,['1793'],8232
38053,[],8232
38054,[],8232
38055,['Liberal'],8233
38056,['Corn Law'],8233
38057,['Milton'],8233
38058,['Francis Hirst'],8233
38059,[],8233
38060,[],8233
38061,[],8233
38062,['Piers Brendon'],8234
38063,['a plan of freedom'],8234
38064,['opium trade'],8234
38065,[],8234
38066,[],8234
38067,[],8234
38068,['religion'],8235
38069,['political arrangements'],8235
38070,[],8235
38071,[],8235
38072,[],8235
38073,[],8235
38074,['Western Samoa'],8236
38075,['eleven'],8236
38076,['four'],8236
38077,['Apia'],8236
38078,"['3,500 years']",8236
38079,[],8236
38080,[],8236
38081,['anthropology'],8237
38082,['Austronesian'],8237
38083,"['1,500 BCE']",8237
38084,[],8237
38085,[],8237
38086,[],8237
38087,[],8237
38088,[],8237
38089,['John Williams'],8238
38090,['London Missionary Society'],8238
38091,['headhunting'],8238
38092,['Robert Louis Stevenson'],8238
38093,['1894'],8238
38094,[],8238
38095,[],8238
38096,['Britain'],8239
38097,['eight'],8239
38098,['A massive storm'],8239
38099,[],8239
38100,[],8239
38101,['New Zealand'],8240
38102,['1918–1919'],8240
38103,['Department of Island Territories'],8240
38104,[],8240
38105,[],8240
38106,[],8240
38107,['1920s'],8241
38108,['Olaf Frederick Nelson'],8241
38109,['non-violent philosophy'],8241
38110,['28 December 1929'],8241
38111,[],8241
38112,[],8241
38113,[],8241
38114,[],8241
38115,['Lewis machine gun'],8242
38116,['killed'],8242
38117,"['""Peace, Samoa""']",8242
38118,['Ten'],8242
38119,['Black Saturday'],8242
38120,[],8242
38121,[],8242
38122,[],8242
38123,[],8242
38124,['Trusteeship Agreement'],8243
38125,['first'],8243
38126,[],8243
38127,[],8243
38128,[],8243
38129,[],8243
38130,[],8243
38131,['Prime Minister'],8244
38132,['life'],8244
38133,['Malietoa Tanumafili II'],8244
38134,['constitutional monarchy'],8244
38135,[],8244
38136,[],8244
38137,[],8244
38138,['the Fono'],8245
38139,['Forty-seven'],8245
38140,[],8245
38141,[],8245
38142,[],8245
38143,[],8245
38144,"[""A'ana""]",8246
38145,"[""the TuiA'ana""]",8246
38146,['Afega'],8246
38147,[],8246
38148,[],8246
38149,[],8246
38150,[],8246
38151,"[""Savai'i""]",8247
38152,"['Mt Silisili,']",8247
38153,[],8247
38154,[],8247
38155,['noni'],8248
38156,[],8248
38157,[],8248
38158,[],8248
38159,[],8248
38160,[],8248
38161,['the labour market'],8249
38162,['hotel infrastructure'],8249
38163,['Virgin Samoa'],8249
38164,['helped'],8249
38165,[],8249
38166,[],8249
38167,[],8249
38168,['copra'],8250
38169,['natural rubber'],8250
38170,['New Zealand'],8250
38171,[],8250
38172,[],8250
38173,[],8250
38174,[],8250
38175,"['13,000 to 15,000']",8251
38176,['rhinoceros beetle'],8251
38177,['WSTEC'],8251
38178,[],8251
38179,[],8251
38180,[],8251
38181,[],8251
38182,[],8251
38183,['Christian Congregational Church of Samoa'],8252
38184,['7.6%'],8252
38185,['Tiapapata'],8252
38186,['His Highness Malietoa Tanumafili II'],8252
38187,['Roman Catholic'],8252
38188,[],8252
38189,[],8252
38190,[],8252
38191,['Christianity'],8253
38192,"[""fa'aaloalo""]",8253
38193,['98%'],8253
38194,[],8253
38195,[],8253
38196,[],8253
38197,[],8253
38198,['dance'],8254
38199,"[""fa'ataupati""]",8254
38200,[],8254
38201,[],8254
38202,[],8254
38203,[],8254
38204,['Albert Wendt'],8255
38205,['New Zealand'],8255
38206,['Sons for the Return Home'],8255
38207,['Sia Figiel'],8255
38208,['poetry'],8255
38209,[],8255
38210,[],8255
38211,[],8255
38212,[],8255
38213,['The Five Stars'],8256
38214,['New Zealand APRA Silver Scroll Award'],8256
38215,['Tha Feelstyle'],8256
38216,[],8256
38217,[],8256
38218,['MAU'],8257
38219,['Hip hop'],8257
38220,['Neil Ieremia'],8257
38221,['Katerina Martina Teaiwa'],8257
38222,['youths'],8257
38223,[],8257
38224,[],8257
38225,[],8257
38226,[],8257
38227,[],8257
38228,['Sima Urale'],8258
38229,['Apron Strings'],8258
38230,['The Orator'],8258
38231,['2008'],8258
38232,[],8258
38233,[],8258
38234,[],8258
38235,[],8258
38236,['Manu Samoa'],8259
38237,['1991'],8259
38238,['Samoa Rugby Football Union'],8259
38239,['England'],8259
38240,[],8259
38241,[],8259
38242,['Rugby League World Cup'],8260
38243,['New Zealand'],8260
38244,['Setima Sa'],8260
38245,['10'],8260
38246,[],8260
38247,[],8260
38248,[],8260
38249,['26 September 1897'],8261
38250,['6 August 1978)'],8261
38251,['1965'],8261
38252,['21 June 1963'],8261
38253,['Giovanni'],8261
38254,['Marian'],8262
38255,"['""Paul""']",8262
38256,['the Second Vatican Council'],8262
38257,['encyclical Humanae vitae'],8262
38258,['Italian Parliament'],8263
38259,['1916'],8264
38260,['Accademia dei Nobili Ecclesiastici'],8264
38261,['excessive nationalism'],8265
38262,['treats foreigners as enemies'],8265
38263,['Peace'],8265
38264,['Rome'],8265
38265,['1939'],8266
38266,['Pacelli'],8266
38267,['ordinary affairs'],8267
38268,"[""Vatican's State Department""]",8267
38269,['letters'],8267
38270,['war years'],8267
38271,['1939'],8268
38272,['politician'],8268
38273,['Pope Pius XII'],8268
38274,['Mussolini'],8268
38275,['Pius XII'],8269
38276,['refugees'],8269
38277,['Pontificia Commissione di Assistenza'],8269
38278,['Church Asylum'],8269
38279,['1954'],8270
38280,['1955'],8270
38281,['5 January'],8270
38282,['Milan'],8270
38283,['his sick-bed'],8270
38284,['Ecumenical Council'],8271
38285,['1961'],8271
38286,['Vatican'],8271
38287,['progressive'],8272
38288,['pastoral care'],8272
38289,['posters'],8272
38290,"['7,000']",8272
38291,['love'],8273
38292,['58'],8273
38293,['1951'],8273
38294,['pope'],8274
38295,"['a cardinal,']",8274
38296,['Angelo Roncalli'],8274
38297,['15 December 1958'],8274
38298,['Africa'],8275
38299,['1962'],8275
38300,['fifteen'],8275
38301,['1960'],8275
38302,['Engelberg Abbey'],8275
38303,['reformer'],8276
38304,['Second Vatican Council'],8276
38305,['stomach cancer'],8276
38306,['pope'],8276
38307,['Papal Tiara'],8277
38308,"['Washington, DC']",8277
38309,['Papal Coronation'],8277
38310,['Cardinal Augustin Bea'],8278
38311,['Pope John XXIII'],8278
38312,['Cardinal Augustin Bea'],8278
38313,['Vatican II'],8278
38314,['a dialogue'],8279
38315,['Six'],8279
38316,['29 September'],8279
38317,['Vatican II'],8279
38318,['Canon Law'],8279
38319,['Mystici corporis'],8280
38320,['the east'],8280
38321,['Church'],8281
38322,['papacy'],8281
38323,['religious freedom'],8281
38324,['1964'],8281
38325,['reforms'],8282
38326,['faiths'],8282
38327,['1965'],8282
38328,['bishops'],8282
38329,['Roman Curia'],8283
38330,['1968'],8283
38331,['Pontificalis Domus'],8283
38332,['non-Italians'],8283
38333,['eighty'],8284
38334,['75'],8284
38335,['papal elections'],8284
38336,['Latin'],8285
38337,['Easter liturgies'],8285
38338,['Easter Triduum'],8285
38339,['Mass'],8285
38340,['400-year'],8286
38341,['Gregorian Chant'],8286
38342,['Pope Benedict XVI'],8286
38343,['Secretariat for non-Christians'],8287
38344,['Pontifical Council for Interreligious Dialogue'],8287
38345,['Andrei Gromyko'],8287
38346,['Roger Peyrefitte'],8288
38347,['April 18'],8288
38348,['six'],8289
38349,['the Pilgrim Pope'],8289
38350,['Msgr. Paul Marcinkus'],8289
38351,['United Nations'],8290
38352,['Pope Paul VI'],8290
38353,['peace'],8290
38354,['President Johnson'],8290
38355,['foreign embassies'],8291
38356,['Gaudium et spes'],8291
38357,['bishops'],8291
38358,['Vatican II'],8291
38359,['Lumen Gentium'],8292
38360,['6 August'],8292
38361,['Rome'],8292
38362,['Sacerdotalis caelibatus'],8293
38363,['Canon'],8293
38364,['Humanae vitae'],8294
38365,['artificial birth control'],8294
38366,['eight'],8294
38367,['God'],8295
38368,['God'],8295
38369,['God'],8295
38370,['Robert McNamara'],8296
38371,['Bolivia'],8296
38372,['Cardinal archbishop Aníbal Muñoz Duque'],8296
38373,['Colombia'],8296
38374,['Edouard Gagnon'],8297
38375,['Pope John Paul II'],8297
38376,['Pope John Paul II'],8297
38377,['the encyclical'],8297
38378,['two'],8298
38379,['whole'],8298
38380,['Christ'],8298
38381,['Catholic-Orthodox Joint declaration of 1965'],8299
38382,['1965'],8299
38383,['Rome'],8299
38384,['Coptic Patriarch Shenouda III'],8299
38385,['three'],8299
38386,['Michael Ramsey'],8300
38387,['Anglican Centre'],8300
38388,['Christian Unity'],8301
38389,['Anglican'],8301
38390,['Anglican Church'],8301
38391,['Paul VI'],8301
38392,['Sweden'],8302
38393,['Vatican'],8302
38394,['Lutherans'],8303
38395,['1965'],8303
38396,['Fredrik A. Schiotz'],8303
38397,['God'],8303
38398,['Protestant Bible societies'],8304
38399,['Cardinal Augustin Bea'],8304
38400,['1967'],8304
38401,['Protestants'],8304
38402,['three'],8305
38403,['Joseph Ratzinger'],8305
38404,['Karol Wojtyła'],8305
38405,['1978'],8305
38406,['John Paul I'],8305
38407,['Castel Gandolfo'],8306
38408,['Castel Gandolfo'],8306
38409,['Sandro Pertini'],8306
38410,['Paul VI'],8307
38411,['A miracle'],8307
38412,['pontiff'],8308
38413,['Congregation for the Causes of Saints'],8308
38414,['beatification'],8308
38415,['Credere'],8309
38416,['healing'],8309
38417,['The Congregation for the Causes of Saints'],8309
38418,['pope'],8309
38419,['Pope Francis'],8309
38420,['Pius XII'],8310
38421,['reform'],8310
38422,['tenth'],8310
38423,['opponents'],8311
38424,['controversial'],8311
38425,['theological freedoms'],8311
38426,['taboo'],8311
38427,['five'],8312
38428,['National Bishop Conferences'],8312
38429,['Communism'],8312
38430,['Bishops'],8312
38431,['all'],8312
38432,['three hours'],8313
38433,['21:41'],8313
38434,['6 August'],8313
38435,['bed'],8313
38436,['Castel Gandolfo'],8313
38437,['five'],8314
38438,['Brazil'],8314
38439,['Roman Curia'],8314
38440,['regal vestments'],8314
38441,['army'],8315
38442,['Paul VI'],8315
38443,['world'],8315
38444,['bishops'],8315
38445,['motu proprio Pro Comperto Sane'],8315
38446,['a federal directorial republic'],8316
38447,"['the Alps, the Swiss Plateau and the Jura']",8316
38448,['1 August 1291'],8317
38449,['2002'],8317
38450,['Switzerland'],8317
38451,['1815'],8317
38452,['Swiss National Day'],8317
38453,"['German, French, Italian and Romansh']",8318
38454,['Suisse'],8318
38455,['Schweiz'],8318
38456,['Svizzera'],8318
38457,['top or close to the top'],8319
38458,['Switzerland'],8319
38459,['Zürich and Geneva'],8319
38460,['Switzer'],8320
38461,['the Alemannic Schwiizer'],8320
38462,['972'],8321
38463,['after the Swabian War of 1499'],8321
38464,['Schwiiz'],8321
38465,['Hallstatt and La Tène'],8322
38466,['La Tène'],8322
38467,['15 BC'],8322
38468,['raids by the Alamanni tribes'],8323
38469,['the linear defence concept'],8323
38470,['Germanic'],8323
38471,['German tribes'],8323
38472,['the Kings of the Burgundians'],8324
38473,['the Swiss plateau'],8324
38474,['valleys of the Alps'],8324
38475,['Alemannia and Burgundy'],8324
38476,['Frankish Empire'],8324
38477,['extinction of its male line in 1263'],8325
38478,['the Habsburgs'],8325
38479,['Waldstätten'],8325
38480,['By 1353'],8326
38481,['end of the 15th century'],8326
38482,['Swabian War'],8326
38483,['Battle of Marignano'],8327
38484,['religious'],8327
38485,['1529 and 1531'],8327
38486,['European countries'],8327
38487,['the revolutionary French government'],8328
38488,['a new unified constitution'],8328
38489,['the cantons'],8328
38490,['Helvetic Republic'],8328
38491,['Helvetic'],8328
38492,['Russian and Austrian'],8329
38493,['The Swiss'],8329
38494,['Act of Mediation'],8329
38495,['Swiss autonomy'],8329
38496,['19'],8329
38497,['friendly fire'],8330
38498,['less than a month'],8330
38499,['major'],8330
38500,['American'],8331
38501,['local issues'],8331
38502,['two'],8331
38503,['Council of States'],8331
38504,['National Council'],8331
38505,['armed forces'],8332
38506,['protect the economic heartland'],8332
38507,"['strong, well-stockpiled positions high in the Alps']",8332
38508,"['over 300,000']",8333
38509,['end of the 20th century'],8333
38510,['women'],8334
38511,['Elisabeth Kopp'],8334
38512,['Ruth Dreifuss'],8334
38513,['1999'],8334
38514,['2002'],8335
38515,['Schengen treaty'],8335
38516,['55%'],8335
38517,"['41,285 square kilometres (15,940 sq mi)']",8336
38518,['27 /km² (70 /sq mi)'],8336
38519,['southern'],8336
38520,['Alps'],8336
38521,['Swiss Plateau'],8337
38522,['60%'],8337
38523,['Monte Rosa'],8338
38524,['Matterhorn'],8338
38525,['48'],8338
38526,['Pennine Alps in the canton of Valais'],8338
38527,['mountaintops'],8339
38528,['warm and humid at times with periodic rainfall'],8339
38529,['sun'],8339
38530,['Mediterranean'],8339
38531,['föhn'],8340
38532,['all times'],8340
38533,['crossing the mountains'],8340
38534,['wine'],8340
38535,['first among 132 nations'],8341
38536,['climate change'],8341
38537,['1999'],8342
38538,['bicameral parliament'],8342
38539,['Federal Council'],8342
38540,['200'],8343
38541,['4 years'],8343
38542,['referendums'],8343
38543,['initiatives'],8343
38544,['The Federal Council'],8344
38545,['seven'],8344
38546,['Federal Assembly'],8344
38547,['one-year'],8344
38548,"['commune, canton and federal levels']",8345
38549,['Direct democracy and federalism'],8345
38550,"['100,000']",8346
38551,['18 months'],8346
38552,['a counter-proposal'],8346
38553,['all 26'],8347
38554,['population and geographical area'],8347
38555,"['1,253,500 (Zürich)']",8347
38556,"['15,000 (Appenzell Innerrhoden)']",8347
38557,['Congress of Vienna in 1815'],8348
38558,['European Union'],8348
38559,['since the end of its expansion in 1515'],8348
38560,['avoids'],8348
38561,['since 2006'],8349
38562,['Palace of Nations in Geneva'],8349
38563,['Switzerland'],8349
38564,['Swiss Confederation'],8350
38565,['International Labour Organization'],8350
38566,"['important issues facing the world, including health and the environment']",8350
38567,['Bank for International Settlements'],8350
38568,['at home'],8351
38569,['all male Swiss citizens'],8351
38570,['women'],8351
38571,['Army XXI'],8351
38572,"['120,000']",8351
38573,['nineteenth largest'],8352
38574,['thirty-sixth largest'],8352
38575,['highest European rating'],8352
38576,"['137,094 USD at Purchasing power parity']",8353
38577,"['95,824 USD']",8353
38578,"[""Europe's most innovative country""]",8353
38579,['manufacturing'],8354
38580,['chemicals'],8354
38581,['a third'],8354
38582,['Around 3.8 million'],8355
38583,['21.8%'],8355
38584,['4.4%'],8355
38585,['20th'],8356
38586,['low'],8356
38587,['social welfare and finance & tax'],8357
38588,['from 26.5% in to 12.4%'],8357
38589,['Agricultural protectionism'],8358
38590,['free'],8358
38591,['European Free Trade Association'],8358
38592,['Product market liberalisation'],8358
38593,['the cantons'],8359
38594,"[""children's school""]",8359
38595,['2000'],8359
38596,['University of Zurich'],8360
38597,"['nearly 25,000']",8360
38598,['113'],8361
38599,['nine'],8361
38600,['CERN'],8362
38601,['Geneva'],8362
38602,['particle physics'],8362
38603,['scanning tunneling microscope'],8362
38604,['through bilateral agreements'],8363
38605,['the EU'],8363
38606,['2004'],8364
38607,['has since been ratified'],8364
38608,"[""Switzerland's isolation from the rest of Europe""]",8364
38609,['poorer Southern and Central European countries'],8365
38610,['secrecy'],8365
38611,['raise tax rates to parity with the EU'],8365
38612,['immigration'],8366
38613,['a quota system'],8366
38614,['58.5%'],8366
38615,['bilateral agreements on the free movement of persons'],8366
38616,['Fukushima Daiichi power plant in 2011'],8367
38617,"[""the nation's energy use""]",8367
38618,['to ensure a secure and autonomous supply of energy'],8368
38619,['2034'],8368
38620,"['2,258']",8369
38621,['Federal Railways'],8369
38622,['north and south'],8369
38623,['the Alps'],8369
38624,['road tolls and vehicle taxes'],8370
38625,['Zürich'],8370
38626,['Swiss International Air Lines'],8370
38627,['22.8 million'],8370
38628,['1998'],8371
38629,['2003'],8371
38630,['Environmental Integrity Group (EIG)'],8371
38631,['66% to 96%'],8371
38632,['among the top 10 green economies in the world'],8371
38633,['Rubbish'],8372
38634,['free'],8372
38635,['23.3%'],8373
38636,['Italians'],8373
38637,['34.7%'],8373
38638,['one fifth'],8373
38639,['increase in xenophobia'],8373
38640,['French'],8374
38641,['Italian'],8374
38642,['Swiss German'],8375
38643,['have almost disappeared'],8375
38644,['Helvetisms'],8376
38645,['private insurance companies'],8377
38646,['every applicant'],8377
38647,['high costs of the services provided'],8377
38648,['Between two thirds and three quarters'],8378
38649,['higher'],8378
38650,['70'],8378
38651,['Zürich and Geneva'],8379
38652,['increase'],8379
38653,['Christianity'],8380
38654,['Islam'],8380
38655,['12%'],8380
38656,['38.21%'],8380
38657,['21.4%'],8381
38658,['0.28%'],8381
